,company,selling_price
1893,Infosys,0.1386899732281807
3084,Satya Papers,1.0832657636512095
6761,Infosys,0.5673577266998399
5982,Reliance Industries,-0.2820116703509925
6258,Infosys,-0.9317048328681694
622,Tata Group,-0.35452603068659333
4566,Satya Papers,-0.4058505387081815
5801,Satya Papers,-0.4687828068588206
3236,Satya Papers,-0.47841041967173936
3436,Adani Group,-0.460873597751281
1644,Reliance Industries,-0.9398757855864621
6424,Reliance Industries,-0.5169322510804036
330,Adani Group,0.5955918961902079
9401,Tata Group,-0.995297150124186
7736,Satya Papers,0.8325040043927406
8812,Infosys,0.9856467769972886
1188,Satya Papers,0.9718540267262987
4682,Reliance Industries,1.7894158849921336
5406,Adani Group,-0.9470794249606673
9768,Reliance Industries,-0.6132197593665805
9182,Tata Group,-0.787802747738905
804,Satya Papers,-0.011152553849480353
8110,Infosys,0.1598912056991826
5134,Infosys,0.5435276779643176
1695,Tata Group,-0.6883287954957339
6123,Adani Group,0.2944388017832706
2023,Infosys,0.11094515048835099
444,Tata Group,-0.18822779660245412
427,Infosys,0.7888838626528853
4864,Tata Group,-0.07142186526463133
6507,Reliance Industries,-0.38342024928233887
252,Satya Papers,-0.9718995473542558
1933,Reliance Industries,-0.9763719490510372
4070,Adani Group,-0.6934840066118713
4751,Tata Group,0.0550571995140673
8555,Adani Group,0.30973373277684363
4434,Adani Group,0.2740797009294743
7043,Satya Papers,-0.647599213631152
3762,Infosys,-0.790886770282996
2694,Satya Papers,-1.0761190250619508
1724,Infosys,0.14041975709054907
3241,Satya Papers,0.6630648469795641
9107,Tata Group,0.5766894554310377
9270,Infosys,-0.5199252323685806
7819,Reliance Industries,0.510866627405125
5814,Reliance Industries,0.9960027198575204
2889,Satya Papers,0.49230559135563273
8818,Infosys,0.4986898594266108
148,Satya Papers,0.47561090105238
2844,Tata Group,-0.6915266196097175
7885,Adani Group,0.4311941483232761
2246,Reliance Industries,0.45425034638352835
1016,Satya Papers,0.9171496120788987
2171,Satya Papers,0.5245228157922438
3219,Tata Group,-0.22268691196595056
9575,Tata Group,0.15029773335723165
3621,Satya Papers,0.8130666962550749
9019,Tata Group,0.035471949335541084
171,Reliance Industries,-0.6160420382999183
8994,Reliance Industries,-0.2888966653294982
322,Satya Papers,-0.2357740925036061
8851,Reliance Industries,0.18983239873794058
8681,Adani Group,0.11353982628190355
8250,Adani Group,-0.20801788960678713
1758,Adani Group,0.35106646296185656
7877,Infosys,-0.27704992190367267
3755,Adani Group,0.5660034880181172
715,Adani Group,1.3016054556472607
8243,Tata Group,-0.7415765500485079
7612,Infosys,-1.3037790656322104
3986,Satya Papers,0.445112080321148
7472,Satya Papers,1.082685375644757
9801,Tata Group,0.2845949659875558
8245,Reliance Industries,0.4344147327512383
7508,Reliance Industries,-0.8864573286788491
5325,Infosys,0.6746384666376473
2500,Adani Group,-0.10156790112919607
2547,Adani Group,0.6750026316613038
6027,Infosys,0.13445655482817384
2524,Satya Papers,-0.7262929992119241
721,Infosys,0.17920333210996645
1282,Reliance Industries,-0.4130655582393759
9235,Tata Group,0.6232342975171342
5913,Reliance Industries,0.607074474592377
138,Satya Papers,-0.6477585358290018
6500,Adani Group,-0.22093436778960365
266,Tata Group,0.20466074329495376
5404,Adani Group,0.043199075931252474
9873,Tata Group,1.2635957313031134
5016,Adani Group,-1.4680516317722603
8340,Adani Group,0.639371360127913
6937,Adani Group,-1.1522408951631489
7566,Tata Group,0.9597341595327308
3744,Satya Papers,0.2675816312886036
2616,Tata Group,0.49327290469972035
9091,Satya Papers,-1.790599421319017
6182,Tata Group,1.348833107152713
700,Tata Group,0.5796938168762038
9489,Infosys,0.3425654856908751
4027,Reliance Industries,-1.573033579998236
2064,Infosys,-0.5996546122353758
3701,Tata Group,0.033309719507580604
9585,Tata Group,0.18735152451428067
1794,Tata Group,0.03451601614844277
4395,Adani Group,-0.6881694732978841
571,Adani Group,1.014825499517766
2291,Reliance Industries,1.7102441328178122
102,Satya Papers,0.10509574979586843
1456,Satya Papers,-0.7012794141495182
5459,Reliance Industries,-0.8963239247885425
3667,Tata Group,0.23774285966274905
3643,Reliance Industries,0.4930111610889672
6273,Infosys,1.4740262141916247
8405,Adani Group,0.9586075239907934
5676,Satya Papers,0.7900104981948226
7405,Satya Papers,-0.48998403932982254
8533,Tata Group,1.0282996053930564
8893,Infosys,1.2615814435160133
2416,Infosys,1.0282996053930564
9432,Satya Papers,0.31314777987362336
9046,Tata Group,-1.169038006879305
6173,Infosys,-0.3845696451382547
8708,Reliance Industries,-0.7017460005860781
1392,Tata Group,-1.9366978767472098
2806,Reliance Industries,-0.3948345467425723
9778,Infosys,0.8572672260013827
4632,Tata Group,-1.3426081612795848
7266,Tata Group,-0.6353655448676915
9679,Infosys,0.25407338494234527
8013,Infosys,1.2230027113224027
9614,Infosys,-0.09426184034208752
2463,Tata Group,0.4820065492803473
6332,Reliance Industries,0.2756843030649608
1631,Adani Group,0.6422619200031865
8462,Adani Group,0.5423213813234553
7542,Infosys,0.4496300026458865
4174,Reliance Industries,1.1327466862405366
8495,Adani Group,-0.22066124402186127
5496,Infosys,-0.000785230832259331
1615,Adani Group,0.6409645821064102
119,Adani Group,-0.6035238656117261
1865,Adani Group,0.020359100853796278
3578,Infosys,-0.15265342585400965
1840,Reliance Industries,-0.07042041144957595
6460,Satya Papers,0.5060300606846871
5264,Satya Papers,0.4500624486114786
7476,Infosys,-0.6745815658527009
3165,Reliance Industries,-0.22036535994014037
320,Infosys,1.6776513632005554
3932,Reliance Industries,0.7613780232098302
7518,Adani Group,0.037224493511887995
1298,Reliance Industries,-0.6959648808355311
353,Satya Papers,0.5019332041685515
4903,Infosys,0.010299042075285429
781,Satya Papers,-0.4160812998415313
4345,Tata Group,0.5536218772137962
2761,Satya Papers,0.893433364913269
8946,Tata Group,0.4482074830222283
9877,Tata Group,0.7603082884528392
471,Tata Group,-0.6150974852698093
7179,Adani Group,0.275138055529476
9818,Tata Group,0.10799768982813118
3173,Satya Papers,0.6324408445214502
544,Tata Group,-0.3020521268090893
7471,Adani Group,-0.865290236678815
2916,Satya Papers,0.1502863532002424
7976,Reliance Industries,-0.36506405605865333
9904,Reliance Industries,0.1994372512368808
9898,Adani Group,0.4505745556759955
5647,Reliance Industries,-0.4181411082565884
2871,Adani Group,1.2123850248514179
7792,Satya Papers,0.5912332960633192
491,Adani Group,0.5214160329341744
9664,Satya Papers,-2.528784684584724
3945,Adani Group,-0.49611794394703673
5805,Infosys,0.2715077854499003
9285,Adani Group,0.0527356474882571
4193,Infosys,0.2228803746347681
3209,Satya Papers,0.08308652617862863
9237,Tata Group,-0.5479431788761526
4521,Adani Group,-0.19479414718526042
6589,Reliance Industries,-0.2488612730412616
2743,Infosys,0.4318655775856428
2222,Satya Papers,0.18984377889492984
8740,Reliance Industries,0.003948914475275187
8516,Tata Group,-0.16197377442821823
2473,Tata Group,-1.1459021477201279
9787,Tata Group,-0.31938410590374094
1869,Adani Group,0.7299232692914999
7153,Reliance Industries,-0.5831761449149191
8995,Tata Group,0.1611544031249911
953,Satya Papers,0.8202817157862693
7331,Adani Group,-0.44728569030609777
3787,Tata Group,-0.31434269635749623
4675,Satya Papers,-0.23914261897242872
2857,Reliance Industries,0.2290484197229501
9283,Adani Group,0.5281872263427874
7857,Infosys,-1.1577602713029427
7276,Tata Group,-0.9610770180574641
1135,Adani Group,-0.5230433953836393
7310,Reliance Industries,0.06370611882590921
2009,Reliance Industries,0.202657835664843
9204,Tata Group,-0.9930666393542898
5541,Satya Papers,0.36163862880488434
6809,Adani Group,-0.47735206507173766
2856,Tata Group,-0.6319059771429547
8860,Satya Papers,-0.920165353681054
7303,Reliance Industries,-0.3253928287940732
3461,Infosys,-0.30680903243060237
4226,Reliance Industries,0.026902691122624035
5392,Tata Group,-0.6574316692698776
8913,Tata Group,0.25855716679611596
2379,Adani Group,0.21973945130573078
9003,Infosys,-0.7764794915345857
4721,Reliance Industries,0.2180324277573409
9278,Tata Group,-0.32280953315750993
8194,Infosys,0.19909584652720283
7077,Adani Group,0.24063341953802253
4636,Adani Group,-0.5103772806545867
9142,Reliance Industries,-0.2139014307702375
5420,Adani Group,0.934902656982153
3603,Adani Group,0.6520716153279335
7358,Reliance Industries,0.1399417904969999
4329,Reliance Industries,0.3943451999920339
1520,Reliance Industries,0.34023255350807563
4714,Adani Group,0.3561533931360583
4772,Adani Group,0.5316695543815027
5224,Reliance Industries,-1.026399119175849
3142,Adani Group,1.069484393537209
915,Infosys,-0.3339734671639795
8170,Reliance Industries,0.8839081735132536
4911,Infosys,1.21359132149228
7667,Satya Papers,-0.09340832856789259
8598,Tata Group,0.5631015479858544
1792,Tata Group,-0.40414351515979163
7926,Adani Group,-0.14340135822173666
8805,Tata Group,0.26786613521333524
4083,Infosys,-1.4058135531979663
277,Reliance Industries,-0.2921400100714389
7195,Adani Group,-0.015454253191422776
6218,Adani Group,-0.6321222001257507
5437,Satya Papers,-0.38417133964363037
7970,Satya Papers,0.0405361191957643
2493,Adani Group,1.5872701563918075
5943,Infosys,-0.20319270304333847
8035,Infosys,1.433729078292635
1370,Adani Group,-0.15802485995294305
5755,Infosys,0.09228169302595529
3976,Reliance Industries,-0.9768043950166293
5627,Reliance Industries,1.199195422900859
9465,Adani Group,-0.059916526548483735
7075,Satya Papers,0.357940077783373
5840,Reliance Industries,-0.5774974465772755
633,Reliance Industries,0.8821101087089497
2543,Adani Group,-1.5249979373465457
6675,Satya Papers,-1.1271248886878396
4139,Satya Papers,1.5644757019423083
4261,Infosys,0.2220837636455195
3709,Infosys,0.9368031431993604
8955,Adani Group,0.7757284011732942
7528,Reliance Industries,-0.9646617675090828
9807,Reliance Industries,-0.9238411443885869
562,Satya Papers,-0.9489230103929284
8401,Satya Papers,-0.24712010902190396
7194,Reliance Industries,0.03687170864522076
3774,Infosys,0.07570080429259522
649,Satya Papers,0.9196191061455693
4177,Satya Papers,-0.5175809200287917
7915,Adani Group,-0.4931932436007955
7154,Tata Group,1.0181371252016422
8133,Satya Papers,1.1114771728275992
3664,Adani Group,-1.5414764046670024
3449,Satya Papers,-1.2560620673762195
991,Reliance Industries,-0.6814096600462604
4414,Reliance Industries,-1.0125267078059341
4436,Reliance Industries,-0.4865927525470214
6857,Tata Group,0.4740176790738828
1447,Infosys,-0.7608886764592917
1065,Satya Papers,1.1384026242642018
9269,Infosys,-0.6622568558333263
4873,Adani Group,0.5248414601879433
2191,Infosys,-0.451063902426534
4879,Tata Group,-0.34228098176614347
2089,Satya Papers,-0.06262500391192896
6003,Tata Group,0.03543780886457329
9139,Adani Group,-0.08689887877003263
4742,Infosys,0.1316911766797823
6936,Satya Papers,-0.40198128533183114
6627,Reliance Industries,-0.04580513188179431
2258,Infosys,-0.4296009263447789
8043,Satya Papers,1.8849523029170188
2058,Satya Papers,-0.9350847394939813
9321,Adani Group,-1.4115491523205563
6869,Satya Papers,-0.23635448051005864
1329,Adani Group,1.10170161797382
8258,Tata Group,-0.8814500596035723
8065,Reliance Industries,-0.7312547476592439
1371,Infosys,-0.32209258326718615
2007,Satya Papers,-0.2805436300993772
1410,Adani Group,0.515191087061046
2546,Adani Group,0.06699498419580698
6201,Satya Papers,-0.6931426019021932
494,Infosys,-0.13223742421526705
2646,Adani Group,-0.1932805863056881
736,Adani Group,0.01851551542153524
3006,Satya Papers,-0.07797683569044835
4558,Satya Papers,-0.3471061683295921
9383,Satya Papers,1.086019761642612
9641,Satya Papers,-0.6213679517708947
4156,Adani Group,1.1716440628298468
2317,Reliance Industries,0.3034746464327475
9260,Satya Papers,0.10676863287329048
2450,Adani Group,-0.1858834842626654
9727,Infosys,0.23134721143478174
2305,Satya Papers,1.1383571036362448
6924,Reliance Industries,1.2103252164363607
6266,Satya Papers,-1.0330678911715587
4676,Infosys,-0.49634554708682205
8033,Adani Group,-0.18972997732503719
674,Reliance Industries,0.9630799256875748
6063,Reliance Industries,0.5901749414633175
8512,Satya Papers,-0.2883048971660564
1645,Tata Group,-0.9136217634122262
5428,Tata Group,0.6313369692934914
3941,Satya Papers,0.08168676686894896
2576,Adani Group,-0.6263638406891823
4926,Infosys,-0.16164374987552954
2528,Satya Papers,0.1322488043722563
2817,Reliance Industries,1.2229799510084243
3144,Reliance Industries,0.29117269672735135
5985,Satya Papers,-0.17953335666265516
8293,Infosys,0.05630901678288652
1004,Satya Papers,-0.020916728546270295
6282,Reliance Industries,0.7502709899883069
929,Tata Group,1.4483298197098629
8329,Tata Group,0.2864157911058383
732,Tata Group,-0.34782311821991585
3595,Reliance Industries,1.0588439467522455
9362,Satya Papers,-1.2827030148880905
6845,Adani Group,-0.11423401585824876
3872,Satya Papers,0.3067407514886668
2086,Infosys,-0.3463778382822791
2395,Adani Group,-0.941195883797217
675,Tata Group,0.4790249481491597
7489,Infosys,-1.1489634099502402
6264,Tata Group,0.333780004495162
9281,Reliance Industries,0.6910258927021898
2281,Reliance Industries,0.9254798869950411
8553,Reliance Industries,0.7276358577366575
4498,Satya Papers,-1.067128701040431
257,Satya Papers,0.15886699157014872
5587,Satya Papers,-0.6516277892053521
1786,Infosys,0.06022379078719391
8873,Satya Papers,-0.6180904665579862
5543,Infosys,-0.49286321904810676
8861,Infosys,-0.9583571605370296
6934,Reliance Industries,-0.08046909007109754
1813,Tata Group,-1.154687628915841
5289,Satya Papers,0.5808090722611519
8613,Tata Group,0.5602792690525166
2035,Reliance Industries,1.1078469027480233
6795,Reliance Industries,0.2039210330906515
8962,Infosys,0.053054291883956536
2661,Tata Group,-0.8735522306530219
5504,Adani Group,0.8771028396336727
3726,Reliance Industries,-0.15504325882175546
965,Reliance Industries,0.9975049005801035
8458,Adani Group,-1.2881313497719702
5685,Infosys,0.7690141085496275
8947,Tata Group,1.044687031457599
9466,Infosys,0.4260958379920851
16,Adani Group,-0.7252346446119224
7429,Reliance Industries,-1.0569093200640702
2665,Tata Group,-0.1540645653206786
5677,Infosys,-0.4140214914264742
6278,Infosys,-0.3347017972112925
1215,Reliance Industries,0.3683643015855404
7182,Tata Group,-1.3372367271806516
9324,Tata Group,1.7566979336479946
4496,Adani Group,-0.3625149008930578
5441,Infosys,-0.9598934817305804
2986,Adani Group,0.15471323426906675
4954,Adani Group,-0.45080215881578084
344,Adani Group,0.19287090065407453
6006,Satya Papers,0.16696966334650587
756,Infosys,-0.2365365630218869
229,Satya Papers,0.13372822478086085
4652,Infosys,-0.3182347100478251
9439,Tata Group,-1.3374984707914046
4637,Infosys,-0.6037514687515114
8671,Adani Group,0.019482828765622823
4681,Infosys,0.4890736267706813
5920,Reliance Industries,-1.187883546853529
4997,Adani Group,1.2020518423051647
3570,Infosys,0.20121255572720625
6292,Infosys,1.41629467778508
3064,Satya Papers,1.0112066095951793
2131,Infosys,-0.4282125471920885
8108,Infosys,1.1810213121890016
8181,Satya Papers,0.28970465647573607
1106,Infosys,0.03673514676134957
1903,Satya Papers,0.9575719297047702
7728,Satya Papers,0.9738341740424309
303,Infosys,-0.20959973142829505
858,Reliance Industries,0.03901117815920271
2565,Adani Group,1.4192307582883106
5660,Satya Papers,0.32533592800912686
4376,Infosys,-1.2242317682772434
5063,Adani Group,0.6463815368333006
2985,Reliance Industries,1.161162938242733
3167,Tata Group,1.6323241979123102
4820,Infosys,0.5906301477428881
9241,Infosys,-0.47122954061151273
2195,Infosys,0.3233102600650376
8441,Satya Papers,-0.03931844239791288
3657,Satya Papers,-0.8785367394143202
5018,Tata Group,0.5499119460352956
1751,Reliance Industries,-0.9097752703498545
7827,Tata Group,0.1999721186153763
9755,Infosys,-0.08627297013562302
3703,Satya Papers,-0.8130894565690534
5371,Infosys,0.25892133181977245
8527,Reliance Industries,0.4879128507577762
3920,Satya Papers,0.08595432573992358
7095,Infosys,-0.6416132510547983
6601,Adani Group,0.303622588473608
3977,Tata Group,-0.8252320840765999
9769,Infosys,-0.1829360236024456
4943,Reliance Industries,0.02781310368176529
5977,Reliance Industries,-0.1450514809851802
5954,Satya Papers,0.5889686448224554
8604,Reliance Industries,-0.6249299409085348
2330,Tata Group,0.4987467602115571
2930,Satya Papers,0.2303002369917693
1152,Reliance Industries,0.835132820657261
5823,Adani Group,-1.5028521518454347
5323,Adani Group,-0.3905669878715977
8605,Tata Group,0.08766134928831343
5341,Satya Papers,1.119739166801806
9446,Reliance Industries,-0.9330476913929028
1156,Adani Group,0.11439333805609848
8961,Satya Papers,0.5279027224180558
6624,Infosys,0.10750834307759276
9726,Satya Papers,-0.13035969831203822
6867,Satya Papers,0.2924472743101491
8501,Tata Group,-0.11703353447760811
5511,Infosys,-0.016296384808628436
8222,Reliance Industries,-0.49392157364810846
8378,Adani Group,-0.8903607225261673
4130,Satya Papers,-0.16244036086477812
338,Infosys,0.1748447319830777
5957,Adani Group,-0.012961998810773595
8000,Satya Papers,1.1252130223136427
2280,Adani Group,0.15682994346907014
7788,Tata Group,-0.07065939474635052
6891,Satya Papers,1.468723061034627
4306,Satya Papers,-0.40962875082861766
5193,Infosys,0.26907243185419744
6028,Adani Group,-0.4235466828264896
2803,Adani Group,0.23044817903262976
5521,Tata Group,-0.16121130390993743
1590,Infosys,-0.1662640936131714
8429,Infosys,0.5312826290438677
2741,Satya Papers,-0.2114660771745346
4447,Infosys,0.6310297050547812
3440,Reliance Industries,-0.5585267248761696
8655,Adani Group,-0.8473664894207216
1019,Infosys,-0.48124407876206654
7468,Reliance Industries,0.1723979982303856
7884,Satya Papers,0.34929115847153114
271,Satya Papers,0.36778391357908785
6923,Adani Group,-0.6439120427666299
9152,Reliance Industries,0.7902039608636401
522,Adani Group,0.5382586652782875
2127,Reliance Industries,-1.2768877546665756
6445,Reliance Industries,0.7705276694291998
7786,Satya Papers,0.9537937175843341
5051,Reliance Industries,-0.11987857372492454
4481,Adani Group,-0.13610667759161738
145,Infosys,0.712625430667816
7716,Tata Group,-0.6808634125107755
1343,Reliance Industries,0.333609302140323
311,Adani Group,-0.2655332030305358
1632,Reliance Industries,0.0424593657269502
7938,Satya Papers,1.089706932507134
2315,Adani Group,-0.3110424508306092
9082,Reliance Industries,-1.3038587267311352
5741,Reliance Industries,-0.9409910409714102
8545,Infosys,-1.0032746401736612
7600,Satya Papers,0.6295161441752088
8278,Reliance Industries,-0.2814426625015292
4416,Adani Group,0.4704784502502212
2577,Infosys,-0.04745525464523783
9725,Infosys,0.23495472120037897
5844,Reliance Industries,1.2794482899891604
7070,Infosys,-0.7047503620312442
6872,Satya Papers,-0.39154568137267454
8950,Satya Papers,-0.07999112347754837
5609,Infosys,0.009570712027972425
8143,Reliance Industries,0.6494996998483594
1337,Satya Papers,-0.9988818995758046
2352,Reliance Industries,-0.37725220419415684
7483,Tata Group,-0.1605967754325171
8166,Tata Group,0.0886969435743366
2680,Satya Papers,-0.3367388453123711
3800,Infosys,-0.43562102939210046
8672,Infosys,0.5404436554202265
1589,Tata Group,0.6738190953344202
687,Reliance Industries,-0.960599051463915
2654,Tata Group,-0.4986784792696215
2558,Infosys,0.18308396564330606
473,Infosys,0.4965048692846718
1193,Tata Group,0.219363906125085
6130,Infosys,0.8654154184056969
6239,Infosys,-1.0693819721243054
8453,Infosys,-0.8320260377991915
8117,Reliance Industries,0.944063683358512
3646,Adani Group,-0.043039753733402755
5094,Infosys,0.4200984952587421
6599,Reliance Industries,0.23098304641112524
4158,Tata Group,-0.12086864738299065
4581,Satya Papers,0.8785822600422772
2833,Adani Group,0.2558259291186922
7995,Adani Group,-0.5120615438889979
6623,Tata Group,-0.33571463118333716
703,Tata Group,2.0618796036291323
2441,Tata Group,0.5147586410954539
7703,Tata Group,0.8971319159347804
733,Satya Papers,-1.0254773264597186
2841,Tata Group,-0.17770115138738338
1628,Infosys,-0.341916816742487
4871,Reliance Industries,-0.8336534002486564
5120,Adani Group,-0.046044115178568885
2775,Infosys,0.05798189986030857
5838,Satya Papers,0.10189792568188479
1515,Reliance Industries,-0.7289218154764445
911,Satya Papers,0.42823530750606703
7691,Satya Papers,-1.1204333563781512
6153,Tata Group,-0.21020287974872615
2752,Tata Group,-1.2998529114709136
3590,Adani Group,0.18267427999169247
4803,Tata Group,0.09014222351197335
6018,Tata Group,-0.8275877765733778
1221,Tata Group,-0.7050576262699544
6483,Tata Group,-0.28427632159185634
9436,Tata Group,0.21254719208851486
510,Tata Group,2.074079131921625
2923,Reliance Industries,0.10615410439587014
7759,Satya Papers,-1.0281858038231637
6850,Tata Group,-0.6003829422826887
6538,Adani Group,0.24424092930361974
455,Satya Papers,-0.13121321008623313
2733,Reliance Industries,-0.07977490049475232
5027,Reliance Industries,0.42196484100498166
2042,Reliance Industries,0.36302700795757475
3437,Adani Group,0.9245922347498784
4583,Tata Group,0.31853059412954604
7006,Adani Group,0.676595853639801
623,Tata Group,1.2035085023997907
604,Satya Papers,-0.19915274731214916
5652,Adani Group,-0.4142718548802381
6981,Infosys,-1.1426360426642086
8223,Adani Group,0.7917858026851481
7855,Adani Group,0.4748484305340992
309,Satya Papers,0.4177314226049748
4262,Tata Group,-1.8735607657707638
1126,Adani Group,0.542389662265391
532,Satya Papers,0.026322303116171487
9902,Tata Group,-0.8173797757540066
2968,Reliance Industries,-0.8347117548486581
4737,Reliance Industries,-1.2101545140815217
4770,Infosys,-0.831707393403492
4369,Infosys,0.3110424508306092
1377,Adani Group,0.12210908449482061
8561,Satya Papers,-1.667181618770431
7028,Reliance Industries,-0.21826003089712623
7592,Tata Group,0.9400237276273227
4223,Reliance Industries,-1.376976235387167
5331,Reliance Industries,-1.740777094020012
4655,Adani Group,-0.3735195127016777
6557,Adani Group,-0.341188486695174
3924,Reliance Industries,0.9378045970144158
5084,Infosys,-0.03926154161296655
2353,Reliance Industries,0.6167020874052958
9176,Satya Papers,-0.26108356164773294
6288,Satya Papers,-0.20507042894656732
8769,Reliance Industries,0.16137062610778716
2389,Satya Papers,0.2472111502778181
3278,Satya Papers,-1.1615384834233788
207,Infosys,1.0729098207909777
1022,Adani Group,-0.14753235520884012
8212,Infosys,-0.04555476842803047
5513,Infosys,-0.7022922481215629
67,Tata Group,-0.11764806295502847
5711,Infosys,-0.2937901328348825
184,Reliance Industries,0.20303338084548878
8111,Satya Papers,-0.8512357427970719
2545,Adani Group,0.541194745781518
9828,Reliance Industries,-0.9680758146058625
9971,Adani Group,0.2909906142155231
6709,Adani Group,0.43691836728887673
5735,Tata Group,-0.1517771537658362
910,Reliance Industries,0.8899396567175644
7360,Tata Group,-0.5521310766482024
2587,Adani Group,0.645198000506417
6648,Satya Papers,-0.45159876980502944
9437,Tata Group,-0.9933170028080537
7846,Satya Papers,0.4423580823297457
1634,Infosys,-0.07976352033776306
748,Adani Group,0.20614016370355828
657,Adani Group,0.4583813433706318
8002,Satya Papers,-0.21165953984335215
1503,Adani Group,-0.1782929195508252
4571,Infosys,0.3963481076221447
391,Reliance Industries,0.5765528935471664
826,Adani Group,-1.1626082181803699
9210,Tata Group,0.46927215360935903
5369,Adani Group,-0.48858428002014287
6536,Satya Papers,-0.398248593839352
8101,Satya Papers,-0.4812326986050773
856,Tata Group,-0.6610733195064425
4921,Reliance Industries,0.18350503145190888
4120,Satya Papers,0.8598391414809567
2716,Reliance Industries,-0.803518744541081
4935,Infosys,-1.11626821892008
5106,Tata Group,0.6325091254633858
2921,Adani Group,0.4300447524673603
4168,Reliance Industries,-0.034390834421560844
7062,Reliance Industries,-0.507304638267485
5345,Reliance Industries,0.557684593258964
770,Satya Papers,-1.2599882215375162
7387,Adani Group,0.14184227671420727
7351,Tata Group,-0.0603603526710651
7384,Infosys,0.6939847335193989
4646,Adani Group,0.6336812816332801
3100,Infosys,1.234883595219196
7595,Infosys,0.41256483133184824
2778,Satya Papers,0.25776055580686735
92,Satya Papers,-0.08206231204959473
9109,Reliance Industries,-0.7813160582550236
142,Satya Papers,-0.9043014148380177
3496,Reliance Industries,-0.39715609876838254
2151,Satya Papers,-0.5046416815319967
1379,Reliance Industries,-0.5404436554202265
1327,Satya Papers,0.30177900304134697
6086,Adani Group,-0.14243404487764907
665,Adani Group,0.43201351962650325
1355,Reliance Industries,-0.2444799126003943
6303,Infosys,0.7191917812506223
2079,Satya Papers,0.5103886608115759
7025,Satya Papers,-0.48932399022444517
7975,Adani Group,0.8235023002142314
7833,Reliance Industries,-0.511162511486846
2506,Satya Papers,-0.4719578706588257
6763,Tata Group,0.16570646592069738
397,Adani Group,-0.33744441504570555
4213,Infosys,0.36531441951241717
2239,Reliance Industries,-0.2663753346477415
7169,Adani Group,-0.2619939742068742
7708,Tata Group,1.0014196745844108
9813,Adani Group,-0.6956007158118747
2072,Reliance Industries,0.15332485511637634
395,Reliance Industries,-0.612002082568729
2414,Infosys,-0.6855406570333638
5613,Tata Group,0.9549203531262713
6422,Tata Group,-0.0985066388990836
5510,Satya Papers,0.2946664049230559
6707,Adani Group,-0.5265257234223546
7139,Reliance Industries,0.35792869762638374
4029,Infosys,0.014885245341959492
4504,Tata Group,0.5810139150869587
1134,Adani Group,0.16097232061316286
1561,Adani Group,-1.840194145478237
4399,Reliance Industries,-0.8404928745992051
7672,Infosys,-0.2902053833832638
7343,Satya Papers,-0.2510235028692221
3871,Infosys,0.6381536833300615
1228,Reliance Industries,0.3369095476672101
8268,Tata Group,0.14072702132925924
8754,Adani Group,-0.07116012165387821
4237,Infosys,-0.5466117005084085
1833,Adani Group,1.335632125045165
8275,Satya Papers,-0.32082938584137766
1613,Satya Papers,-0.010515265058081476
4268,Tata Group,0.5264688226374082
2706,Reliance Industries,-0.512402948598676
7488,Reliance Industries,-0.5919616261106322
2880,Reliance Industries,-1.8814585947213143
8068,Adani Group,0.018117209926910943
8297,Adani Group,-0.020450142109710405
8154,Infosys,-0.3160952405338432
3417,Infosys,0.7533891530033657
1962,Adani Group,-0.28803177339831404
9229,Satya Papers,0.8104834006185115
1230,Reliance Industries,-0.6375619151666198
827,Reliance Industries,0.0554555050086916
5992,Infosys,1.211622554333137
5917,Adani Group,0.12576211488837488
5429,Adani Group,-0.4162178617254025
5524,Infosys,0.3963708679361232
4633,Satya Papers,0.24008717200253776
1898,Tata Group,0.575847323813832
9377,Adani Group,-0.4249919627641263
22,Satya Papers,0.7728378412980207
4191,Satya Papers,-0.30407779475317864
3553,Adani Group,-0.11586137830771376
2777,Infosys,-0.551300325187986
4984,Tata Group,1.4275496530474638
6047,Satya Papers,-0.7268051062764411
2502,Infosys,-0.7184634512033093
5000,Satya Papers,0.09075675198939369
6982,Adani Group,0.6042408155020499
6320,Satya Papers,-0.5219281399986913
9349,Adani Group,-1.3610553957591844
6157,Reliance Industries,-0.09345384919584966
680,Adani Group,0.1859176247336332
6804,Satya Papers,-0.4250033429211156
5260,Adani Group,1.11952294381901
9331,Satya Papers,-0.6317352747881158
3325,Tata Group,-0.313989911490829
2692,Satya Papers,-0.5026160135879074
7547,Adani Group,-0.16902947176156294
9762,Tata Group,-0.29810321233381415
7036,Adani Group,-0.469954963028715
7507,Adani Group,-0.3532742134177741
4891,Adani Group,0.501398336790056
4668,Tata Group,-0.5519262338223956
9165,Adani Group,0.11483716417867984
1178,Tata Group,-0.3155262326843799
2611,Infosys,0.3453081035252881
5540,Tata Group,-0.03574507310328346
4821,Satya Papers,-0.048820873483949714
3169,Satya Papers,-0.13170255683677157
5761,Tata Group,-0.17854328300458905
6295,Satya Papers,-0.2549951776584758
8182,Infosys,0.9244329125520286
6429,Reliance Industries,-0.48020848447604336
3961,Reliance Industries,0.4898929980739084
1999,Tata Group,0.8269163473110112
9519,Adani Group,0.07887586809260033
7895,Infosys,-0.2329176730993004
6480,Infosys,-0.12245048920449858
4232,Tata Group,-0.5629763662589725
5829,Infosys,0.11424539601523803
9327,Tata Group,-0.8110637886249641
2785,Satya Papers,-0.916091257478897
6757,Infosys,0.6876801265473457
4517,Reliance Industries,1.0761417853759292
