,company,area,location,waste_generated,quality_grade
3182,Adani Group,-0.025102522679259352,3,-0.46875,1
6635,Infosys,0.28109854604200324,2,0.59375,1
6013,Adani Group,0.4689946563936871,4,0.40625,1
5950,Tata Group,0.4257487262333789,1,0.875,0
7378,Adani Group,-0.21896358891512366,0,0.46875,1
1510,Satya Papers,0.6419783770349199,2,0.125,1
8085,Reliance Industries,0.11159438299987573,0,0.1875,2
4109,Infosys,0.7901081148254008,2,1.03125,0
8719,Satya Papers,0.30446128992170995,2,0.03125,2
3565,Adani Group,-0.5261588169504163,4,-0.65625,2
6368,Reliance Industries,0.11159438299987573,3,0.75,1
4258,Adani Group,-0.29352553746737914,3,0.34375,1
1075,Satya Papers,-0.0976761526034547,3,-0.65625,1
4744,Adani Group,0.16776438424257487,1,1.46875,0
1273,Reliance Industries,-0.23785261588169504,1,0.0,1
6370,Tata Group,-0.9079159935379645,0,-0.9375,2
8354,Reliance Industries,0.3670933267056046,4,0.4375,1
9841,Tata Group,0.8696408599478066,4,1.125,0
6781,Reliance Industries,-0.8870386479433329,1,-1.0,2
5432,Infosys,0.21498695165900336,4,0.34375,2
2417,Reliance Industries,-0.9133838697651299,0,-0.0625,1
1603,Adani Group,0.6509258108611905,3,0.0625,2
3155,Adani Group,-0.9809867031191748,3,-0.96875,2
3296,Adani Group,0.5385858083757922,2,0.71875,0
2047,Adani Group,-0.006710575369702995,1,0.09375,1
3405,Adani Group,-0.6414812973779048,4,-1.0,2
5384,Tata Group,0.14738411830495837,0,-0.1875,1
3786,Adani Group,-0.49036908164533366,4,-0.625,2
5397,Tata Group,-0.40039766372561203,0,-1.46875,2
7638,Satya Papers,0.2537591649061762,3,0.375,2
2512,Satya Papers,0.2115073940598981,2,0.375,2
4964,Tata Group,0.4043743009817323,4,0.5,2
6345,Adani Group,-0.9143780290791599,4,0.1875,2
3670,Infosys,-0.6454579346340251,1,0.4375,2
6217,Adani Group,-0.3223561575742513,1,-1.5625,1
7565,Tata Group,0.5132347458680253,0,-0.21875,2
5579,Adani Group,0.5574748353423636,2,-0.15625,2
9095,Satya Papers,-0.5604573132844538,4,-0.3125,2
9311,Adani Group,-0.5858083757922207,0,-0.5,1
2264,Tata Group,-0.8507518329812352,2,0.59375,1
5207,Adani Group,0.2979992543805145,0,1.3125,0
1884,Satya Papers,0.2169752702870635,0,0.375,2
3964,Reliance Industries,-0.5912762520193862,4,0.1875,1
4377,Satya Papers,0.27612774947185287,4,0.84375,0
5863,Adani Group,0.4958369578724991,1,-0.78125,1
7203,Infosys,-0.5415682863178825,4,0.21875,2
9880,Tata Group,-0.9765129862060395,1,-0.34375,1
3264,Adani Group,-0.004225177084627812,4,0.65625,0
5001,Satya Papers,-0.10612650677271032,4,-0.15625,2
2469,Satya Papers,0.4381757176587548,4,0.21875,1
8513,Reliance Industries,0.9571268795824531,1,0.0625,1
3021,Satya Papers,0.9377407729588667,1,1.0625,0
209,Reliance Industries,-0.5833229775071456,0,0.375,1
9318,Reliance Industries,-0.956132720268423,3,-0.40625,1
8358,Adani Group,-0.6285572262955138,3,-0.59375,2
4335,Adani Group,-0.49136324095936373,0,0.71875,0
5571,Adani Group,0.9094072325090096,3,0.875,0
1328,Adani Group,-0.8939977631415434,4,0.5,1
2444,Tata Group,0.9183546663352802,1,0.0625,1
4951,Tata Group,-0.022617124394184167,0,0.3125,1
7174,Satya Papers,-0.9412203305579719,2,-0.34375,1
6262,Tata Group,0.7503417422641978,1,-0.78125,1
3501,Satya Papers,-0.4650180191375668,1,-0.0625,1
2158,Reliance Industries,0.6290543059525289,3,0.09375,2
9028,Tata Group,0.32881819311544674,3,0.21875,1
5297,Satya Papers,0.2617124394184168,4,-0.21875,2
6454,Tata Group,0.8025351062507767,1,0.28125,1
7704,Reliance Industries,-0.8244066111594383,4,0.15625,1
5971,Infosys,-0.36957872499067973,1,0.0,2
3409,Adani Group,-0.5326208524916117,0,-1.4375,2
7015,Tata Group,-0.032061637877469865,0,-1.03125,2
4492,Infosys,0.4257487262333789,1,0.3125,1
2525,Tata Group,0.05890393935628185,0,1.0,0
4373,Reliance Industries,-0.7175344849012054,2,-0.25,1
1638,Reliance Industries,0.9108984714800547,3,-0.40625,2
4565,Reliance Industries,-0.833354044985709,1,-1.15625,2
8102,Infosys,0.05890393935628185,2,-0.03125,1
5974,Reliance Industries,0.9541444016403628,0,0.78125,1
1811,Infosys,0.11209146265689077,1,-0.625,1
6522,Infosys,-0.4769479309059277,2,0.09375,2
1710,Adani Group,0.9611035168385734,1,1.375,0
6572,Tata Group,0.9362495339878215,1,0.5625,2
546,Satya Papers,0.7448738660370324,1,0.1875,2
1883,Infosys,0.45756182428234127,2,0.375,2
6888,Adani Group,-0.399900584068597,2,-0.25,2
581,Adani Group,0.059401019013296884,2,0.90625,0
7059,Satya Papers,0.3904560705853113,3,1.09375,0
5700,Adani Group,-0.6230893500683484,0,-0.34375,1
2310,Satya Papers,-0.42376040760531875,0,-1.46875,2
2425,Satya Papers,-0.6340251025226793,4,-0.34375,1
4698,Infosys,-0.024605443022244315,2,0.25,1
6568,Reliance Industries,0.41580713309307815,0,0.625,1
9157,Tata Group,-0.5008077544426495,1,0.0,2
1179,Adani Group,0.5336150118056419,4,0.0,0
6506,Adani Group,0.15484031316018393,3,-1.28125,2
1762,Satya Papers,0.28010438672797316,4,0.71875,0
9638,Tata Group,0.9680626320367839,2,-0.46875,1
3734,Tata Group,0.30396421026469495,4,-1.21875,2
1218,Infosys,-0.22989934136945445,4,-1.125,2
2182,Reliance Industries,0.8244066111594383,4,0.1875,1
9753,Reliance Industries,-0.49981359512861934,0,-0.125,2
4097,Reliance Industries,-0.8860444886293029,1,-0.1875,1
8731,Adani Group,-0.06934261215359762,0,-0.4375,2
3715,Adani Group,0.9780042251770846,4,0.40625,2
6785,Adani Group,-0.6817447495961227,3,0.78125,0
6382,Tata Group,0.6022120044737169,4,-0.5,1
1147,Adani Group,-0.27364235118677765,1,-0.53125,1
9195,Infosys,0.07481048838076301,3,-0.09375,2
1850,Infosys,-0.23487013793960482,2,-0.65625,1
8474,Adani Group,-0.9715421896358891,4,-0.40625,2
1190,Reliance Industries,0.5843171368211756,4,-0.9375,1
2683,Reliance Industries,0.0976761526034547,4,0.75,0
7307,Satya Papers,0.9929166148875357,0,0.8125,0
7644,Infosys,-0.25425624456319124,3,-0.65625,1
2327,Infosys,0.9213371442773705,4,1.625,1
9039,Adani Group,-0.5306325338635516,3,-0.1875,1
9619,Infosys,-0.036038275133590154,1,0.0,2
9244,Reliance Industries,-0.5997266061886417,3,0.96875,0
5769,Satya Papers,-0.8989685597116938,1,-0.75,1
3267,Infosys,0.5306325338635516,0,0.25,2
1161,Infosys,-0.4595501429104014,3,-0.0625,1
9708,Tata Group,0.2562445631912514,4,0.21875,2
6843,Satya Papers,0.4804274885050329,3,1.03125,0
6053,Adani Group,-0.41282465515098793,3,-0.90625,1
9272,Tata Group,0.5256617372934013,4,-0.25,2
135,Tata Group,0.00024853982850751833,1,-1.59375,2
6875,Adani Group,0.36957872499067973,4,0.375,2
9448,Adani Group,-0.03404995650553001,4,0.28125,1
1492,Satya Papers,0.955138560954393,4,-1.15625,2
4629,Reliance Industries,0.9934136945445508,1,-0.21875,1
3385,Satya Papers,0.6290543059525289,1,-0.75,0
8031,Infosys,0.3755436808748602,2,0.34375,2
5161,Tata Group,-0.0017397787995526283,1,-1.03125,2
2274,Satya Papers,0.030073319249409716,1,-1.09375,0
7738,Infosys,-0.7259848390704611,3,-1.0,2
9661,Tata Group,0.8139679383621226,2,0.59375,2
8747,Infosys,0.6703119174847769,0,1.46875,0
5588,Reliance Industries,0.1260096930533118,4,-0.5625,1
1782,Reliance Industries,-0.9650801540946937,2,-0.75,1
704,Adani Group,0.12551261339629677,2,-0.625,2
3389,Satya Papers,0.5445507642599726,2,1.53125,0
5899,Infosys,-0.8423014788119796,1,-0.25,2
7228,Satya Papers,-0.16130234870137938,2,-0.0625,2
8497,Tata Group,-0.9342612153597614,0,0.34375,2
1852,Reliance Industries,0.5062756306698148,2,0.75,0
9773,Adani Group,-0.49036908164533366,0,-0.625,1
3013,Reliance Industries,-0.20057164160556729,2,0.0,0
9382,Satya Papers,-0.9556356406114079,2,-0.6875,2
4046,Satya Papers,0.36261960979246927,1,0.53125,1
3997,Adani Group,0.5226792593513111,3,0.03125,2
9960,Tata Group,-0.8825649310301976,2,-0.1875,2
1491,Satya Papers,0.5723872250528147,4,1.125,0
173,Infosys,0.3854852740151609,2,0.5625,1
3971,Tata Group,-0.860693426121536,4,0.375,2
188,Adani Group,-0.7408972287809121,4,-1.09375,2
9136,Reliance Industries,-0.5201938610662359,2,0.09375,1
2277,Reliance Industries,-0.02112588542313906,4,0.5625,2
6803,Reliance Industries,0.04150615136075556,2,-0.4375,2
6732,Adani Group,-0.3213619982602212,1,-0.125,1
1994,Tata Group,-0.520690940723251,1,-0.40625,2
2177,Tata Group,0.5450478439169877,4,-0.34375,1
9115,Adani Group,-0.9710451099788742,1,-1.09375,2
8491,Reliance Industries,-0.399900584068597,3,1.125,0
5890,Reliance Industries,0.06934261215359762,4,0.25,2
3326,Reliance Industries,0.25723872250528146,4,0.25,1
2533,Reliance Industries,-0.002236858456567665,2,-0.21875,1
5832,Satya Papers,-0.6593761650304462,0,-2.03125,2
9290,Infosys,0.9526531626693178,4,0.34375,2
9491,Adani Group,-0.08972287809121411,2,0.3125,1
9864,Reliance Industries,-0.8860444886293029,2,-0.625,1
2664,Satya Papers,-0.7920964334534609,1,-0.4375,1
1699,Reliance Industries,0.6285572262955138,2,0.0625,1
9052,Infosys,-0.9735305082639493,2,-1.0,0
5687,Satya Papers,-0.5917733316764011,4,-1.5625,2
7851,Tata Group,-0.6255747483534236,3,-0.28125,1
6711,Adani Group,-0.7742015658009196,0,-0.65625,1
6958,Infosys,-0.2875605815831987,1,-0.40625,0
1661,Reliance Industries,0.9268050205045358,1,-0.3125,1
8536,Adani Group,0.6146389958990929,4,0.8125,0
4996,Satya Papers,0.481421647819063,3,-0.25,2
9166,Tata Group,-0.057412700385236735,3,-0.40625,1
1552,Satya Papers,-0.43469616005964956,4,0.0,2
5787,Infosys,0.413321734808003,4,0.6875,0
5837,Satya Papers,0.9317758170746863,0,0.4375,1
8030,Tata Group,0.8268920094445135,2,1.15625,0
597,Adani Group,-0.5405741270038523,4,0.25,1
4323,Satya Papers,0.2492854479930409,3,-1.03125,2
1746,Tata Group,-0.5882937740772959,4,-1.34375,2
8240,Reliance Industries,-0.4421523549148751,0,0.3125,1
7983,Infosys,0.9924195352305207,0,0.8125,2
5162,Satya Papers,0.3034671306076799,0,0.0,2
5922,Satya Papers,-0.6091711196719274,0,-0.15625,2
9130,Adani Group,-0.029576239592394683,4,-0.84375,1
4038,Satya Papers,0.4844041257611532,0,0.0,1
5770,Satya Papers,-0.3298123524294768,1,-1.25,2
7407,Adani Group,-0.32881819311544674,3,-0.96875,2
6127,Infosys,-0.13197464893749222,4,-0.5,1
3799,Infosys,-0.21498695165900336,1,-0.5625,2
9901,Infosys,0.9446998881570772,3,1.0,0
6213,Satya Papers,0.9233254629054306,4,0.90625,0
2301,Satya Papers,-0.19013296880825153,1,0.09375,0
5176,Adani Group,0.09369951534733441,0,0.5625,2
5087,Reliance Industries,0.7299614763265814,0,0.40625,2
8300,Reliance Industries,-0.5425624456319125,4,-0.25,2
7683,Reliance Industries,0.6260718280104387,0,-0.09375,2
8005,Reliance Industries,0.84826643469616,0,0.96875,0
1389,Infosys,0.3303094320864919,4,0.25,0
5017,Reliance Industries,0.25723872250528146,0,0.28125,2
6125,Adani Group,0.5674164284826644,4,-0.0625,1
4995,Reliance Industries,-0.21846650925810862,0,0.375,2
8795,Adani Group,-0.004225177084627812,3,0.78125,0
8945,Infosys,-0.7960730707095812,4,0.125,1
2596,Tata Group,-0.30992916614887533,4,0.28125,2
2253,Infosys,-0.22741394308437926,4,0.34375,1
9209,Adani Group,-0.7051074934758295,2,0.6875,0
1216,Adani Group,0.9074189138809494,0,0.34375,1
6830,Infosys,-0.17472349944078538,2,-0.71875,0
1679,Reliance Industries,0.7065987324468747,0,0.8125,0
9207,Reliance Industries,-0.91636634770722,2,-0.75,1
1748,Tata Group,0.42723996520442403,0,0.25,2
9855,Satya Papers,-0.3501926183670933,0,-1.03125,2
9570,Infosys,0.011681371939853361,2,-0.96875,2
1892,Satya Papers,-0.91537218839319,0,0.15625,2
5012,Satya Papers,-0.6951659003355287,4,-1.75,2
2995,Tata Group,-0.8830620106872126,2,-1.4375,2
1664,Satya Papers,-0.1926183670933267,3,0.5625,2
805,Reliance Industries,-0.47794209021995776,2,0.375,1
3406,Satya Papers,0.14042500310674785,0,1.875,0
5986,Satya Papers,-0.21200447371691314,1,1.125,0
6138,Tata Group,-0.35317509630918353,2,0.1875,1
7018,Tata Group,0.6196097924692432,1,0.875,0
8145,Satya Papers,-0.7279731576985212,4,-0.5625,1
3466,Tata Group,0.968559711693799,4,1.15625,0
1338,Adani Group,-0.5833229775071456,3,-0.71875,2
3568,Adani Group,0.23238473965452963,3,1.25,0
318,Adani Group,0.4665092581086119,0,-0.09375,1
1024,Adani Group,-0.05343606312911644,0,-0.21875,1
8127,Tata Group,0.5808375792220704,1,0.8125,0
7474,Infosys,0.9442028085000621,0,0.25,2
7419,Reliance Industries,0.34025102522679257,1,0.34375,2
23,Satya Papers,0.09121411706225922,4,0.25,1
9325,Tata Group,0.523176339008326,1,-0.71875,1
8473,Tata Group,-0.28905182055424383,2,-0.125,1
650,Reliance Industries,-0.8094942214489872,3,-1.09375,2
6908,Infosys,0.9929166148875357,3,0.28125,1
2255,Infosys,-0.6017149248167019,4,-0.90625,2
1583,Reliance Industries,0.373058282589785,2,0.78125,0
3403,Reliance Industries,-0.9680626320367839,3,-0.1875,1
4378,Satya Papers,0.1165651795700261,3,0.8125,0
8609,Infosys,0.40387722132471726,2,0.875,0
3153,Infosys,-0.5172113831241456,4,0.0625,2
6912,Adani Group,-0.8626817447495961,0,-1.0,2
5633,Infosys,-0.169752702870635,1,-0.21875,1
2208,Satya Papers,-0.8905182055424382,2,-0.1875,2
7042,Adani Group,0.4337020007456195,0,0.28125,1
776,Adani Group,-0.9113955511370697,4,-1.28125,2
2063,Reliance Industries,0.4620355411954766,3,0.125,2
5944,Satya Papers,0.057412700385236735,2,1.0,0
4603,Adani Group,-0.1777059773828756,0,-0.0625,0
7265,Adani Group,0.16130234870137938,1,-0.375,1
98,Reliance Industries,-0.630545544923574,2,0.5625,1
8774,Reliance Industries,-0.5276500559214614,4,-0.5625,2
4657,Adani Group,-0.6076798807008823,3,-0.25,1
7730,Satya Papers,0.6255747483534236,3,1.09375,0
7425,Satya Papers,-0.31291164409096556,1,0.25,1
843,Reliance Industries,-0.3223561575742513,4,-0.71875,1
8766,Adani Group,-0.8785882937740773,0,-1.0,0
846,Reliance Industries,-0.7274760780415062,4,-1.15625,2
4236,Reliance Industries,0.9521560830123027,0,0.28125,1
231,Infosys,0.5142289051820554,1,0.1875,1
9334,Tata Group,-0.7324468746116565,1,0.1875,2
7770,Tata Group,0.8408102398409345,1,1.4375,0
4458,Adani Group,0.15931403007331926,4,0.3125,0
6734,Tata Group,-0.98247794209022,4,-0.375,1
8889,Adani Group,-0.7175344849012054,0,-0.1875,2
3844,Satya Papers,0.011681371939853361,0,1.3125,0
9062,Infosys,0.26121535976140176,3,1.0,0
315,Infosys,0.820429973903318,2,1.9375,0
8638,Satya Papers,0.5475332422020629,0,-0.375,0
5834,Reliance Industries,-0.34124518454082264,3,0.25,1
1085,Reliance Industries,0.9029451969678141,2,0.09375,2
2078,Adani Group,-0.5808375792220704,1,-1.21875,2
1616,Tata Group,-0.37952031813098047,1,0.125,2
1752,Tata Group,0.6926805020504536,4,1.28125,0
1488,Reliance Industries,0.07481048838076301,3,0.25,2
3540,Adani Group,-0.4729712936498074,2,-0.46875,1
1493,Infosys,0.264197837703492,3,-0.46875,2
798,Reliance Industries,-0.3541692556232136,1,-0.65625,2
2962,Satya Papers,-0.006710575369702995,1,0.90625,0
8948,Tata Group,-0.6335280228656642,2,-1.875,2
8953,Satya Papers,-0.8790853734310924,2,-0.65625,2
4464,Tata Group,0.4327078414315894,1,0.0625,1
4808,Reliance Industries,-0.9337641357027464,4,-0.96875,2
4075,Satya Papers,0.14688703864794334,0,0.25,1
7005,Satya Papers,-0.5187026220951908,0,-1.34375,2
2628,Adani Group,-0.2592270411333416,4,0.1875,2
1961,Reliance Industries,0.14191624207779296,3,0.90625,0
1112,Infosys,0.21448987200198832,3,-0.34375,1
4753,Reliance Industries,-0.2428234124518454,4,0.15625,2
3058,Infosys,-0.2865664222691686,1,-0.09375,2
4475,Satya Papers,0.13396296756555237,2,0.21875,1
422,Tata Group,0.9402261712439418,3,1.5625,0
9395,Infosys,0.3114204051199205,0,0.8125,0
2975,Tata Group,-0.4963340375295141,1,0.1875,1
7227,Reliance Industries,0.5400770473468374,2,-0.375,2
3104,Tata Group,0.037529514104635266,2,-0.5,2
5048,Tata Group,0.8283832484155585,2,0.78125,0
9886,Tata Group,-0.3611283708214241,3,-0.8125,1
8670,Reliance Industries,-0.6151360755561078,0,1.03125,0
3446,Infosys,-0.7702249285447993,2,-0.0625,1
6824,Infosys,-0.7980613893376414,0,-0.5,1
5523,Infosys,0.5077668696408599,4,0.71875,0
5661,Tata Group,0.9049335155958742,3,1.21875,0
3377,Reliance Industries,0.02112588542313906,3,0.78125,0
7466,Infosys,0.8249036908164533,2,0.6875,0
6352,Reliance Industries,-0.2254256244563191,2,-0.3125,0
6350,Adani Group,0.16627314527152975,1,0.40625,2
2431,Infosys,-0.45905306325338635,0,0.03125,2
6190,Adani Group,0.9158692680502051,0,0.1875,1
1721,Adani Group,-0.3536721759661986,0,-0.21875,1
4445,Tata Group,-0.806014663849882,0,-1.3125,2
3754,Tata Group,-0.1235242947682366,2,-1.09375,2
1277,Adani Group,-0.3427364235118678,0,0.125,1
3934,Infosys,0.2254256244563191,1,0.21875,2
6114,Tata Group,-0.017646327824033803,2,0.1875,1
5138,Infosys,-0.5932645706474462,0,-0.71875,2
8869,Adani Group,0.4978252765005592,1,-0.21875,2
4321,Reliance Industries,-0.6807505902820927,0,-0.40625,1
1026,Satya Papers,-0.2945196967814092,3,0.59375,2
8698,Infosys,-0.5122405865539953,0,-0.34375,2
3094,Tata Group,-0.7692307692307693,2,-0.6875,1
9909,Satya Papers,-0.7488505032931527,0,-0.84375,1
5472,Infosys,-0.5027960730707096,3,0.40625,1
4305,Adani Group,-0.08475208152106375,3,0.34375,2
8343,Tata Group,-0.616627314527153,1,-0.125,1
5456,Reliance Industries,0.5415682863178825,0,0.84375,0
1339,Reliance Industries,0.9094072325090096,1,0.4375,1
5869,Reliance Industries,-0.057412700385236735,0,0.46875,1
196,Reliance Industries,0.21846650925810862,0,-0.0625,2
3337,Infosys,0.7543183795203181,0,1.03125,0
1474,Tata Group,0.9367466136448366,2,0.0625,2
3968,Tata Group,-0.5390828880328072,4,0.0,1
5639,Tata Group,0.5818317385361004,3,-0.84375,2
1864,Tata Group,0.2900459798682739,0,0.5625,2
5113,Reliance Industries,-0.5708959860817696,1,0.75,0
924,Infosys,-0.4476202311420405,0,-0.9375,1
7166,Adani Group,0.8293774077295887,2,0.90625,0
8175,Reliance Industries,-0.4028830620106872,0,-0.5,1
2080,Satya Papers,-0.9084130731949795,1,-0.6875,2
3994,Reliance Industries,-0.2696657139306574,4,-1.09375,2
9256,Satya Papers,0.36013421150739405,0,2.15625,0
57,Satya Papers,0.039517832732695414,0,-0.65625,1
3369,Infosys,0.0772958866658382,4,0.375,2
1465,Tata Group,0.007207655026718032,3,0.21875,2
5276,Adani Group,-0.1448987200198832,1,-0.1875,2
9949,Adani Group,0.9352553746737915,2,-0.03125,2
5904,Satya Papers,0.04896234621598111,0,0.84375,0
15,Satya Papers,-0.9640859947806636,1,-0.6875,0
8798,Infosys,0.005716416055672921,3,-0.09375,1
1340,Satya Papers,-0.2453088107369206,1,-0.5625,2
4218,Infosys,0.7225052814713557,2,0.1875,2
8459,Tata Group,-0.29601093575245435,3,-0.0625,1
8232,Satya Papers,-0.875605815831987,3,-0.9375,1
9925,Reliance Industries,-0.2905430595252889,2,0.3125,2
6204,Satya Papers,0.2632036783894619,3,0.15625,2
7544,Reliance Industries,0.833354044985709,3,0.09375,2
6802,Satya Papers,-0.7309556356406114,2,-1.3125,2
2028,Satya Papers,0.6290543059525289,2,0.1875,2
6933,Tata Group,-0.7100782900459799,0,0.8125,0
9408,Reliance Industries,-0.6727973157698521,1,0.21875,1
1102,Infosys,-0.42326332794830374,1,-0.25,0
1039,Tata Group,0.9243196222194606,0,0.125,1
594,Reliance Industries,0.29601093575245435,1,0.5,2
6961,Tata Group,-0.7995526283086865,0,-0.03125,2
8896,Satya Papers,-0.5301354542065366,1,-0.25,2
9994,Satya Papers,0.7165403255871754,1,1.0625,0
1127,Adani Group,0.6732943954268672,1,0.40625,2
4410,Satya Papers,0.738908910152852,4,1.5625,2
4750,Infosys,0.7349322728967317,1,-0.375,2
5997,Tata Group,-0.588790853734311,4,-0.5625,2
5548,Infosys,0.28010438672797316,1,0.0,1
6482,Tata Group,-0.49832235615757425,0,-0.15625,2
7157,Adani Group,0.7826519199701752,0,-0.3125,2
5695,Reliance Industries,-0.6892009444513483,2,0.53125,1
4289,Reliance Industries,-0.19063004846526657,4,1.3125,0
2987,Reliance Industries,-0.25326208524916116,3,-0.96875,2
6219,Reliance Industries,0.6782651919970175,4,0.96875,0
1837,Adani Group,-0.5251646576363862,4,-0.875,2
5102,Satya Papers,0.2791102274139431,1,0.5625,2
7574,Adani Group,0.04697402758792096,0,-0.125,0
439,Tata Group,-0.9049335155958742,4,-0.4375,2
8865,Reliance Industries,0.6956629799925438,2,0.59375,2
4527,Reliance Industries,0.9059276749099043,0,1.09375,0
7825,Reliance Industries,0.4610413818814465,1,0.34375,2
3753,Tata Group,0.04448862930284578,3,-1.0,2
3244,Infosys,0.07282216975270286,0,0.34375,1
1405,Reliance Industries,-0.8542313905803405,4,-0.125,2
1382,Infosys,-0.012178451596868398,2,-0.09375,1
6319,Satya Papers,0.8626817447495961,4,0.15625,1
8538,Tata Group,-0.9715421896358891,2,-0.90625,2
8883,Tata Group,0.4202808500062135,2,-0.1875,1
2146,Reliance Industries,-0.6151360755561078,2,0.375,1
9751,Adani Group,-0.7354293525537468,3,-1.40625,2
6658,Satya Papers,-0.38399403504411583,0,-0.84375,1
2424,Infosys,-0.0867404001491239,0,0.90625,0
4793,Tata Group,0.101652789859575,1,-0.46875,1
3851,Satya Papers,0.11358270162793588,2,0.5625,2
7905,Satya Papers,0.8840561700012427,4,-0.09375,0
8089,Reliance Industries,-0.5664222691686343,1,-0.96875,2
8500,Satya Papers,-0.3104262458058904,2,-0.4375,2
4165,Tata Group,-0.07282216975270286,0,0.375,1
313,Tata Group,0.996396172486641,0,0.25,2
9066,Infosys,-0.17422641978377035,2,-0.5625,1
7808,Satya Papers,-0.2830868646700634,1,-0.875,1
9722,Tata Group,-0.5142289051820554,2,-0.40625,1
6832,Infosys,-0.5803404995650553,4,0.1875,1
5185,Adani Group,-0.7056045731328445,0,-0.125,2
4296,Satya Papers,0.8050205045358518,3,1.75,0
957,Tata Group,-0.5644339505405741,0,-0.125,1
4860,Adani Group,0.36759040636261964,0,0.3125,2
9636,Satya Papers,-0.6946688206785138,4,-0.875,1
5893,Reliance Industries,0.3467130607679881,3,0.21875,2
8621,Tata Group,-0.8835590903442276,0,-0.71875,2
2621,Infosys,-0.9218342239343855,4,-0.96875,1
8770,Tata Group,-0.5713930657387847,1,-0.75,2
6438,Tata Group,-0.7075928917609047,2,-0.40625,1
4131,Tata Group,0.9889399776314154,3,0.28125,2
8283,Satya Papers,-0.8368336025848142,3,-0.375,1
2221,Satya Papers,0.42723996520442403,3,-0.5,2
3810,Infosys,0.16229650801540946,2,-0.15625,2
2360,Reliance Industries,0.4799304088480179,3,-0.4375,1
3827,Adani Group,0.05989809867031192,1,0.3125,0
1265,Infosys,-0.101652789859575,3,-0.6875,2
8307,Reliance Industries,-0.22144898720019884,2,-0.46875,2
6300,Infosys,0.13744252516465763,1,1.34375,0
2788,Satya Papers,0.09071703740524419,3,-0.03125,2
1345,Reliance Industries,-0.8721262582328818,3,-0.59375,1
5679,Satya Papers,0.0976761526034547,1,-0.875,1
1007,Satya Papers,-0.9511619236982727,1,-0.25,2
7421,Tata Group,-0.6126506772710327,0,-1.25,2
4806,Tata Group,0.2870635019261837,1,0.59375,1
5584,Adani Group,0.9297874984466261,1,0.40625,1
6497,Reliance Industries,-0.7622716540325587,4,-1.65625,2
3510,Reliance Industries,-0.0867404001491239,1,0.96875,0
1025,Infosys,0.20007456194855225,4,0.15625,2
2516,Tata Group,0.3745495215608301,1,0.15625,2
4601,Satya Papers,-0.8010438672797315,4,-0.40625,2
7951,Tata Group,0.6056915620728222,1,0.125,1
9372,Satya Papers,-0.8055175841928669,3,-1.0,2
6461,Infosys,0.6648440412576115,4,0.25,1
767,Adani Group,-0.9531502423263328,4,0.03125,1
5367,Tata Group,0.7443767863800174,2,0.375,2
6051,Satya Papers,-0.2557474835342364,0,1.09375,0
8661,Satya Papers,-0.023114204051199204,2,-0.0625,2
2174,Tata Group,-0.005219336398657885,1,-0.40625,1
4892,Reliance Industries,-0.34770722008201815,4,-0.15625,2
1911,Tata Group,-0.6479433329191003,4,0.46875,1
1245,Reliance Industries,-0.059401019013296884,4,0.3125,1
3107,Satya Papers,0.9143780290791599,2,0.46875,1
8105,Adani Group,-0.9725363489499192,4,-0.6875,1
8929,Tata Group,-0.10562942711569528,3,0.3125,2
5361,Infosys,0.06785137318255251,0,-0.46875,0
7896,Adani Group,-0.6772710326829875,4,-0.1875,2
9486,Reliance Industries,-0.3606312911644091,3,-1.46875,0
4576,Adani Group,-0.6429725363489499,4,-0.84375,2
19,Infosys,0.7940847520815211,2,-0.25,2
8611,Satya Papers,-0.6255747483534236,0,0.15625,1
6260,Infosys,0.3526780166521685,1,0.21875,1
4299,Infosys,-0.7349322728967317,3,-0.46875,1
426,Satya Papers,0.860693426121536,4,0.5,1
8082,Adani Group,-0.9327699763887163,0,-0.375,2
7947,Satya Papers,0.7329439542686715,3,-0.0625,1
3031,Tata Group,0.31241456443395055,1,-0.8125,2
925,Infosys,-0.969553871007829,3,-0.59375,1
5640,Reliance Industries,0.29601093575245435,2,0.40625,1
3587,Satya Papers,-0.7011308562197092,2,0.15625,1
3923,Tata Group,0.03504411581956009,3,-0.65625,2
2559,Tata Group,0.9486765254131975,4,1.125,0
4312,Satya Papers,0.7930905927674909,2,0.75,0
3204,Satya Papers,-0.02659376165030446,1,-0.28125,1
1174,Reliance Industries,-0.30297005095066487,0,-1.15625,2
1839,Tata Group,0.5768609419659501,3,0.65625,0
7110,Infosys,-0.12302721511122157,2,0.34375,1
3206,Reliance Industries,-0.3546663352802287,4,0.34375,1
7608,Reliance Industries,-0.8020380265937617,1,-0.65625,1
9547,Tata Group,0.10065863054554493,4,0.5,1
1798,Infosys,0.9442028085000621,2,1.75,1
3558,Adani Group,0.8403131601839194,1,0.46875,2
6611,Adani Group,0.2984963340375295,2,1.03125,0
2164,Infosys,-0.42326332794830374,0,-0.46875,1
4179,Infosys,-0.44264943457189015,4,0.6875,1
9259,Reliance Industries,0.7950789113955511,3,0.84375,0
1403,Reliance Industries,-0.8954890021125885,0,-1.03125,2
7268,Tata Group,0.6494345718901454,2,0.28125,2
6140,Satya Papers,-0.7746986454579347,3,-0.0625,1
3258,Reliance Industries,-0.9297874984466261,1,-0.71875,2
9785,Adani Group,-0.21051323474586803,3,0.25,1
9612,Adani Group,-0.4486143904560706,0,-0.4375,1
